id,id,AgeGroup,Gender,CountryCode,TopGame,Subscription
2896,1511,d4lCyH8A,sjS,-6875,eB370EVV;cb0RPQue;xiOsArbc,6371;-9040;3231
2897,-4162,0,gOE2J1E80z,-1369,VBaR;E0Zu;2Pwv,8044;3333
2898,5851,aPmbeY8M,U1Yh4ov,761,qYf5oY1k;Uega1YPK;dtIavHtK,412;3523;-6897
2899,-8665,fBoBXa,btW6vSqJUW,-348,RxmnK,-7824;-3754;-6674
2900,-3955,Jnd,z,-230,gXl;Xc3;9hZ,8445;5295
2901,5385,FcH,MbhngF1HM,6302,wX72ieozQ,-7780;4792
2902,8770,g,KRBdDmMa,-7225,h8KjGbD98,-7735;-1693;6904
2903,-6779,Ai,2v727X,-7090,6FuA8b,-7992
2904,-7532,ceS,CJhvrDK0Nz,7495,mxaSZt;Lx6EUa;Llnvtp,-7676
2905,-2083,p,FMKB,3948,HHbYPDvws7,8123;6117;4424
2906,6312,ogXeBSrF,f5,-6901,XI,7940;8058
2907,-2908,i4,o6X,7223,K,-4824;1909
2908,-2286,LG3sHB1,BWGcJsw,3133,HJJn;Gw9n,-1506;-7920;7054
2909,7154,IGrJZ1,UOF,-5362,a2nkVtVh;GjmjdR3b,-309
2910,-832,KvEbP7qi3,gBgNB52f,-3391,Hhh;hWC,-227;9557
2911,-6692,rD,B97uN,-3062,m0ttM;Yd1fT,9188;-6638
2912,2383,MZRaBlAKk,krn5D6dIl,-8963,7oFxH;yD6UF,-6148
2913,-8529,M,FNLVGGL,-1071,Df3,413
2914,-376,jnO5euNwf,D,-3256,reMU282,479;432
2915,2183,oDeslpkg7S,tR,8428,oeBJu9K9Nn,-3792;-205;4512
2916,9018,zgn7,VPmTD3xM,6641,NnwJn,978
2917,7612,SgadTJnpJ,ub2GI7,9285,s1;gh,5442;-6227
2918,-3887,v8,iSkEh,-5904,tOO2j8sD1;4SJd4K4RX;iQV1vzCtr,397;4802
2919,-8293,KUXSRahnY,A,5588,C5SBqDkMow,1723;-5792;9888
2920,383,vgk9xlzzPG,5nq7,-569,blyYas6cD,7367;-527
2921,3684,gxfUffPb,gNs7gkpo,-2499,emoi;y1Lm;jYdp,3156;-5633
2922,4217,GOQXDQ,O,-9589,X;n;i,-7313
2923,-6427,dNU5cGj,qVb4HTUj,6634,A8Vxlz39;za3OSxZ5;nUVfYlhR,-2598
2924,-1099,1FaQGJ9Qb,K,-7395,A;h;k,1267;-3955
2925,4214,ocTm,O6D,-7759,T63qOM3;klomVTz,557
2926,2501,KBpGHzu,QL0Zh,-8231,ftfhI2,-1799;7149;-7207
2927,-9576,OhExc,8Cw1,-7456,14;7v;iV,5887;-2732
2928,-4203,0hmjg9,Ynw5,5574,c,7155
2929,8505,qEPBFf,P,5015,KkDC;TAoZ;ENeY,-3308;-8793
2930,-5798,feqkQlk,O,-6729,hk6;AIO;xKJ,-5164;4706;-906
2931,-5030,ApSUP4lzo,9b6v,2824,33dDkweUS4,5393;-1682;-7255
2932,-8701,O,Cdi8,-9274,nlgpjEnEIU,-1600;6827;9681
2933,7838,th4z6au,o0,7942,VGo;9QB;3v6,-7076;5717;-8528
2934,-7321,V,35XVYfOQ,4835,IwZJ;Ksj2,7255
2935,-3533,ki8SRWNe,VbvW,-6699,3eQAbPj;bxjGMnG;QeA7MtB,-9742;6762;3474
2936,-2630,ITlkE,z,-5948,Fb3n7Q8WB;MAyfVPfvx,6985;-197;-6530
2937,8069,hHo3U2WhR,J72NVbck,-6559,0QUdD,158;7064
2938,4850,SxrRdj9x,dgFALnj,-1304,gy6Sdv6;0IRfOpU;OQi7GAO,-2347
2939,-3881,8owucW,8,7860,tKPH;zHXo,-9202;-6631;4302
2940,267,FNX6mDbS,QzTBGEXxn,-4525,yMMhsS0K;JWA2LFFY,-8533
2941,2716,0qICkOca,RsphJ,-1054,Ma83UQG;nM2sC2A;wPE9VPr,1590;4058
2942,-9602,4ELurV6EP,QcjN5,2521,ljR,-5475
2943,7188,AjsTyAd8,AFAD,-215,hNQ0,8535;-1024
2944,-6785,T9euLjedP,5Dw,-4468,M2f6xs;MFCAWO,4630
2945,-6547,puio4Ge,MR,3721,mglAuRXw;yOWoKVsI;fq3oWi8e,7578
2946,9042,OJC1EN,lwMqF,17,zOagb,6371
2947,4030,YRs,g,-341,eG;gD,6598
2948,5808,mYF,ltJ,9618,C0fMmoS,5865;-1057
2949,-8995,NaW1utHRmM,nB,200,bnE66;mv12A,1013
2950,5156,Rj729k,1LBPbGF,5798,9Ns5Kva;kkvHwo3,1463
2951,-9478,JAbhm,lbEAkKEdp,7235,n6h9xFZf;HOEPk69s;JAENZra6,5230
2952,695,7GktZCP49n,v,6177,YgiNvIRBqT,-1688;-6081
2953,5692,4QLZ,fGX,9870,iKVKoZWO;9MwTV3dh,-120;-2861;5900
2954,1452,W,gXQ8urJY,-1517,S0S;Xo2,-339
2955,-3708,r8ss,N97JG,-1046,BBr2ua3lJc;EF5zJOGotk,3922
2956,-8672,uKITY,BfCvDjCENH,-7719,tAc9B;Akqad;cnO6c,5689;-2042
2957,-606,bA6UPA06g,xU,-1032,sbAQFDyz;zRkgHCaH;F8hsJ77F,-6783;-7009;523
2958,-8343,DboHet3CA,sIodhu,-6691,iS;Ga;yt,6592;1158
2959,-9946,t1w,KA,8267,doB5,-7001
2960,-4061,S,NPWL7aJ,-1687,A6D;MRL,-6718
2961,-3687,sHX,4y,-9697,PqTy;fmnR;9rId,6015;2233;-3496
2962,7562,oHOJWFhy3,qL,6889,Ok8cQy0;h0PzkEF;Ks4x1jw,2274
2963,3808,B9baZ7,zU,222,63xGtdw,-5355;7907;7799
2964,4102,T5ex,u2Xufgys,958,G71B;TnPS,-5321;2469
2965,2898,qLtXS,L7L1rV,7868,W7cPuK,2423
2966,-4822,7wuyN0uI88,h3YMJKC93,2720,A11VDT;FaRLZg;LCLvIp,4314
2967,-2231,B6fd,OP5kUs,6540,Wq7c2;tlwMu,-8709;-2918;7050
2968,377,X4aUbx3dWJ,9Hj7WHgX,6342,4d7jmHST;O3jfBFyj,-1934
2969,3708,f1eY,bPZ6SI6L1J,3390,XFE;9IR;VLn,1922
2970,-6527,z9Htw1FxO,bttra,8704,AbtQC4Uda;1GXH0dfa2,-1577;-7049
2971,8972,tGC,lU0PWo,1008,44rI,3668
2972,2100,olN2m,B9acOjO2F,-1175,crCRAj5H3f,1633;4733
2973,7408,v4jjxxTe,Zm7Rw,-5038,gz,1092;2345;1101
2974,2512,LbCv,be5gex,4773,4;I;1,422;-8224
2975,-6494,ENe5z2CGp5,FRUsO4d,6636,ZavJ;Qvx0,7887;256
2976,-7973,ch,5BBkVv,-1953,6ulvepl01a;FlOUoj0ZFg;lNsRAypgUH,6890
2977,-7162,nzRW,lpG5zuW,6509,ZCVoG;X1Y8l,2266;-121
2978,2213,ONie,Ata,5645,I0Z3mO;0uLJgU,-917
2979,1143,y,82Zxzd5v0k,7933,8O0V2WbHN3;4RlxO409tx,-1466
2980,6501,DdZR0mM,N,8963,3hsef;03n3T,-6539;-5212;-3577
2981,6204,ySUeY8u,1hRpUcu,-3951,dOC,4308;-8230
2982,9063,73AaurAp,cy,-4931,kTm,3355;6230
2983,-2162,NNkr,2hdR3x7z9,-8623,w5uZWJs;Sk6UAv4,1650;2475;-9136
2984,-9531,Mbq89,3axTWulwo,-1826,WFxRlG;xaVQ9R;6gIm9m,4995;-3222
2985,-6822,kAy6pgise,xUkgYD0,6849,kKzgG0l;pr9MMjj;GNOYyHJ,7227
2986,4552,O7XceOP,NMIMk6,-3043,i4E2nvCA;kDCVXS1I;WHKqjKJQ,6084;-8329
2987,3235,qGtOrocGJX,zlj9qAdtsw,-7825,t0SzPiUS;jUtma3N3,-7597
2988,-6764,XkA,b,-3340,B,1772;2919;-6943
2989,2512,ROBZfb,a6wS,2604,616SEey;D1lFI3J,7256
2990,9829,W,g,-2993,psT,9952;8192;-3501
2991,-397,jRwgT,yG0djsRXBn,4359,mR53rz1dHQ;C96UTQnK7r,144;5179;247
2992,-8239,DSloSSWgsq,zMT,9687,AxlCr0G,-3417;-8652
2993,-232,f,EYM5,-2342,LDwSHEh9wN;14FRwPuVbF,-6068;1743
2994,2306,cC9KX3f,YbYO7IgjSJ,949,3loi;e0Dg,-3430;-1898
2995,7017,2xcPDrKCA,ynqEqWn2L0,7201,x;l,3430
2996,-53,EtX2L,vxeyj,6140,ED;TN,-9054;-6348;3541
2997,3639,iNakek,CUeMeK4,-4867,dp;Jq,-8051;4690
2998,7762,TCs,pkOo1C10N,2102,PdbdOOv;dOFNpMT,3227;-9335
2999,-8228,iRDn,xR9w8,3321,LbORCCAb,-4
3000,4209,PljYr7,0,-2555,03TgYiJDEo;AkQV01wiic;zyxSTPWejJ,-7651
3001,6922,wd4pfVmM,kFgU0aaaO,-7172,BkUtH0laP,3631;-5780
3002,3136,B,K9kzqUs,33,EBY07m;w6k9EV,3365;-5821;-6043
3003,4324,fEJhC,sdCj0,-147,Pg6UsQonzh,7343;9430;4076
3004,1470,9gJDy,dsHc5Fe,6691,Rjzi;ZAvU,-6850;7891
3005,-3827,uRmWV,smfWWdZdZ,-7397,cTgfY;9ZhIU;x0vSm,9761;-9476;-8338
3006,3150,bq,uDD,3525,2sDZ,6585;2898
3007,-4388,RPMaO,6,3405,Ai;BX;Zc,-7345
3008,724,FXvIh8K,T6z8,3993,DgIFKAw,3926;-2594;-6530
3009,-2436,8vIk,1,7294,XqA;b3z;8Ms,5577;-9195
3010,7556,GmaeU,0zKkMcQnVq,2943,w6,2416
3011,9852,8Rs,Ukd9VRAMK,5899,jSz86;jXAc3,-5637;564
3012,-9857,0KjY,f9Agro,-2376,9GCZYLWOq,1107;-880
3013,-2062,ma,SVL71XFRfp,5020,g2e83p,9861;9983
3014,1978,xwMxl3JoH,Ak,-9451,UsVB;84vL;hKtD,-2719;-4963
3015,-8758,b1Uu,vA7,7262,9CtOIciA;RsddroZy;bNcIv37q,-4639;9524;2259
3016,-5464,pMQ,MoVw0XRMUE,-9875,n;i,-6031;9493;1355
3017,-1059,Otlkq,g,1909,csh2p2nPG;LMecDjW45,8558;-6755
3018,2023,gGVa,HH1FoMOW,-7099,YgaQe4BUOo,9511;-4764
3019,5039,EZgU39ZGG,0A85zZ4L,-460,dOKn,4134;4748
3020,-6918,5gv,B8,6885,VRef8hAV;m5YgtQJj;i4R8pF2z,-3967
3021,5374,H,Nm9c,-2678,Fx,-3126
3022,-2458,Uj1YQl,u,-4317,HTT10GX;8IkXf8L;9TKOS9C,-7734;-2331
3023,-5885,4NZuEeQU,OH,174,qf;q7,-2966;-2702;8136
3024,-6026,P,DhnesV1obc,7697,Gg,-7366
3025,2396,OY,eis45xaiR,-3036,IT3p;Accw,6449
3026,3414,dPxmp4N,1,-6754,iY;KK,3576
3027,9691,1oOmrE,qygOo,-9518,kX6MjFb4I;uiiBXg3Kx;UWK7GItLr,-2176;-2938
3028,7401,T,wDqEOHwTDy,3884,Hgjv8fuSSs;qr1QThtAtv;97tCpjljYF,-5071;-5865;-7785
3029,-971,nD,kQQiGsqTl,6212,3,-4545;4202;7276
3030,5148,F1,J3,-2897,QQFq31,3254;5648;1555
3031,-3396,aQo,zr,-971,vuCWRhOw;1prqGQHF,7221;-6849
3032,2571,U4QRhgnZh,be,-3134,fYrNpqaaU,4755;1534
3033,6926,hBcTQ3,prmTtpI8P,-7580,UIq0ETb,-4019
3034,-3287,wemiyT61BB,MKm1Af8lvT,9166,wQ;sr;ni,-1503;-575
3035,211,vrGX4e3nNA,0p63a,-5252,X;5,-5021
3036,-4722,f98LrQNvpe,1vkH,6341,bqmohuN;SKDTY2m;w4tWfyM,4341
3037,-5097,QSC,rT,-319,Qju9XIo,-5411;-8222;2853
3038,2466,z,g8,-4946,alqc;xXUP,-1122;3705;6025
3039,-3128,j1I2nUYb,Sdf84x,-1680,621guJMO;z8tbROIx,5925;-3184
3040,8898,2vF1S,Ynf8fBKi,-7841,ss3M7N3i24;D2ZJe4AVXS;l6NNg9drSR,33
3041,8317,aa,j7gdAckn,-897,sufmOeWw;dRfUH8uk;E2E5Xlp4,-950;-1459;1507
3042,-7248,zTOD1nfxCK,CV9FOuN5J,9995,xGbeJ,-7605;5705
3043,6358,bOXcqYh,RZes,6463,970,2219
3044,8820,OIe,c7xKE,-6028,Pxc85tsHdW,-8806;2777;-9001
3045,9322,yi,w80,-4584,mFb1z5u;T5aEoAM;gghD3rF,3799
3046,1077,K,Nc,-5284,nFb1wN1;S9rDwqD,-878;-9899;1015
3047,-9580,oy6PUf,bk0s8R,2684,Ylagt3B11R;vaRm3DEVIh;0MbTnlWl0H,2572;-222;7245
3048,9228,TObNvEGs,JmRr,-1083,xQFUNrqwSU,-4426
3049,-3381,17F,dRQ8G033Ft,8136,awYZ6opqlO;uFagrF6OEs;BfB1LUvlUh,2197;1735;-4390
3050,-3809,tiEMd,Iul1YViSB,227,8pbD6imp2v;nR1xFbmrbF;7oZRazKKqp,-4660;-7724;-7926
3051,-2398,i,Fo,992,myU;3Pg;soT,-368;3331
3052,-109,VyW,fnMSS5J3,-920,LPqP3UX3JQ;hx05OgtC5z;yU5AKelrjB,9876;6353
3053,8464,SRcZKyDJY9,KZRGoGVD,-1613,o0j;AxU,6375
3054,4625,GUl,p3v1SQE4tZ,8532,vAkWlPtSC,2018
3055,4658,066Z9WirJ,UI,8099,N4wd;6SQY;r4hG,4924
3056,5897,tEuQlPRiZS,gQQk50,-5260,Ifc,-432;7542
3057,-2572,2bTyh9R,uzCDdFFq,7186,tvxtFi;t3yajW;cBxshc,2593;6327
3058,6321,dkePhcq,PzYMsdV,1101,z;m;q,-1089;-2357
3059,2866,1k4wYJ,FF80ik,-8408,aM;Cj,-5870
3060,1244,HZS0,AApL,9532,lQnLC,-4419;2185;975
3061,3563,Lcwl,A27INPPRad,-8539,a,1973;699;-4541
3062,1137,c,Xj,-7976,XSw9DkxCl2;dzfXrHoaxp;yHyO2x7IWv,-1437
3063,4426,7,oS,-1807,uy;zr;u8,4988;7301;4231
3064,-8691,sgEUH,0YCrgcOl,-7374,QUI0w,-9792;-3330
3065,4276,Dg,N1Pz,-2280,8pHxm8eVM;dscn2QkXg;xrunv1rjh,5787
3066,4972,dtC44CLFL8,wR7u,95,YtRN,-9621
3067,-9,iEoVUs4,y8z3t,240,3uZ6cV3i;sfK1Y2Xt;Dio4edFh,-5265
3068,1206,CGb7NPrkii,ooKgU,5742,IpiKcmsK;akDhyrE0,-7042
3069,6795,rbrY0mx,0,-7306,nin0gpahp;YEQD0sKbu,2179;4884;-8891
3070,-4733,QUFiffx4M,hJstU,1832,43MfWNG3Xk,7826
3071,-1044,NUcW2JFaId,lqdXD0DA6,-6039,mCM;Ntz;NGh,-6908
3072,-7159,4PfgU,D,-7772,is;oN;RK,-3196;-6489;-2032
3073,-5872,vvQm,L,8972,UVPmsjr,-1947;6248;6699
3074,2161,nfAXWJ,Obxqb6E8tm,732,fDZKSPoN;JUOAnEpD,-9;-9313;-3128
3075,-570,i98jTq2zSh,vRSH1Qu8X,-3725,sM5;N0f;ebI,-6459;-5208
3076,-5438,z,j,-1980,cE6Gr9VgKE;Ms6KkYe02Q,6006
3077,9862,sSRW0Yg9N,b,674,WFUsEo6z6i;dGnMSJfNk8,9749
3078,-6112,63N0Uqz4FP,2bU,1742,Q;N,4467
3079,9389,oWxjH,uWGL5Ad,-1338,JxUJJU,9105;6592;-1083
3080,-5217,qsd,5m9w0J,-5401,IZ3,-5581
3081,-3087,hQVWhrhmm,Y1fS,8720,ptctZJRN;NsJpMdfq,-4432;-8823
3082,3380,Y23YkSb9,cY9H,4663,7957qOWJ1A,-7353
3083,-8122,DcporNxX,m,6524,p4;Tf;mf,-8171;1322;-4300
3084,-3448,jHVpY3r,jKEmkDw,-3488,Ir7;USS,9517;7424
3085,-7001,fUfjUV8,Y,-4187,mco;wcJ,5774;-8717;4428
3086,7125,4I,mZ8K,-207,AAxY18H;KSrG8uP;z1o72S7,-1203
3087,8351,0,6kp961oRnp,-7038,MbLTpU7QMh;2bpwWcWbK7,3288;6336;2568
3088,5737,6b28ffL9G,UghXv,9376,dg,7909;6139
3089,-8122,RbYbiLow,k5GO,3442,8WpXk4,-6611;-275
3090,-8506,cdVjBPCmZ,MWM2wI,-1712,yIr6MMx,668;-3066;-8465
3091,5071,EnT0e68bG,A4Qm5,-8256,UOXi,-9452
3092,9436,HAigtHxqr,Xc5wzmmMj,-5867,miywsA;ksZ7CZ,567;-8104;2331
3093,-9195,BliCkt,ocy2benx4,632,NkUT4m3x;APrlP3ax,8130
3094,1226,JRjb,u,4622,UM,-8712;-791;-7339
3095,5846,mPJNS,VYO,-6916,kO5,8602
3096,5372,hPi0q0kU0s,rW8U,-914,IPAt;rfaO;4FXC,3373;4255
3097,9284,Lc7FRGX,SMZcf275jv,-7745,PC4O;7BGi;xVYp,7077
3098,-44,SXW1UG29R,qav,7816,H3ThB;8gUu8;Comy7,9766;1297;9808
3099,-2756,aP7OUf,0O2X,6077,hJs;TkS;WC2,-7607;8437
3100,-7443,G2Atxf,5q65pm,1376,LV1CSM;G0iH8v,-1325
3101,1057,KV,RZAbaZqXB,-7785,RsJP,-3054;-314
3102,2372,hRB09ExMM3,PnpO,8917,rCtncRG7Fv,6678;-7997;-7837
3103,-3786,i17x,7EG2N,-3295,Y49F8f;vIvR37,6486;-1018;-2259
3104,9822,vI,l,7366,J18,1872;9433
3105,-2700,TWfVPx,s,-6214,mqU,9028;5041;4254
3106,-2418,a,KMgO,-3105,QCu;lZo,-5233;-6527;4621
3107,7009,LnWPRH,2wVy,-717,Wg;ar;xE,8950;3884;-7901
3108,519,3OlEYoM,2WA11cONT,1229,It;hL,-7234
3109,-3425,Vf,HaJsWPnsLL,-6562,mypQfh4WF,-7158;3359
3110,-903,KVG,vTSjGN2mVR,7999,QT25g;Cae8W;5PuWm,-2727;7875
3111,-9110,sm14i3,l9,8124,Ve,-242;-2714;6945
3112,8928,Kkfy,qnavuAbw,-305,ugUx49;h7BW8L;JQxrFV,-4121
3113,1853,hsd2T7lpur,At9HE,9105,OY;Ij;Sn,3530;-1737;5840
3114,-9312,e,Y,-4639,kX,71;-1686;-2393
3115,2301,BoOfmg,nH8GpuK,-8521,P1o4Yeb,8621;9630
3116,6966,YFteG7,PeZfL4H2,7628,JPSZy3s;nIBodHi;iy6eN8E,9238;-5841;-1146
3117,-3250,m0vP7yj,YG90D,-9360,jYKmuz,1194;-1415
3118,4764,mQ,L0GNlZ2rk,7062,P8PR4tpQu4;ZmwddzDcWp,2694;5285
3119,855,BgjCSVfz,JJzHYr,32,3,3370
3120,-9549,EUv,8zSE,1852,qtd,-541;-1536
3121,705,Q,m,3433,MJwVSW;Qr0Y5J;P1Bw3W,-4206;5997
3122,6882,57Bn9O,0,-3517,Pm1;OAx,-967;-4634;-3385
3123,3129,8c,V,6887,p51;mjU;ASK,7080;-5073;-4479
3124,53,m,zPcy4M,-1215,s0dRK;SK3Id;U7nO8,7611;8994;-5646
3125,-3474,3e,Vu22apR,-4373,R0;Fg;Bm,1368
3126,-4550,PPMgrqjSi3,rQ7xLni,8351,GQGbzXMRWe,-9077;5126;4867
3127,9750,o,9rIOyo,-5088,jYBCMDs,-2502;-5131
3128,6293,Mc37,PNaiPOQWP,3739,qMA4UtRi,-4174;-3293
3129,-7552,qHVpMyj2,6iJPVo,4760,x3,3834
3130,-5632,AL,Xv3GBisj,-7137,wI,7054;6944;125
3131,5348,C8sNmQ,0TuZzM,-5259,TLQPb;5wjUf,-7928;-1807
3132,-4327,coLH,NklxGn5n,9616,zw90r;ugoD3;HT10j,-7657;-1577
3133,-686,ZaoJEyM,D,-5841,mu;NX;W4,1291;9032
3134,5058,9Cyrll,WPn,6834,Us40,511
3135,-6453,j1UF,c,-4852,7LaPxzX;EhjhhpW,-9993
3136,518,EAHafuF,rEPb2CO2G,-9651,aR4Jq3;PTcTIg;vogPiQ,5869;4070
3137,8154,EG0,ug,-7482,i1,9543;-7019
3138,-2031,h1w6W,odQA,-2920,mSGuFh,-3630;846;3653
3139,-6310,U,3bpQIp,-1742,Ix91F;afEU6,4909;6153
3140,6645,SkPr2TNF,lZ7C0jCd,-6131,em9Q;vsXb;FMkP,2297
3141,5923,tQFATG,Ls,532,4VRblZe;Plh4Vvt,5827;-7404
3142,4038,5lGq67ICWh,dhgwdWHi,2187,znjRnayTdc,2656;-2858
3143,-6916,AQHtusm,QDgr,-9725,DnFDCk;hQzvmf;ZrEW8o,-3002
3144,6333,B9BXX,p,5426,Xs;vj;SA,1208
3145,-2773,Vc0x8IqId,j2IwJAdzRX,-3595,Cthr7Ch,5239;-8174
3146,-9080,G6ZiJd,h,6938,wfgd;iAbk;DmRB,9711
3147,6880,ff,qo,-6299,C2tM;Ldz0;3gjf,-9118;-121
3148,8361,aM5,1DPXr,2140,3eZUe7XM;E8HlpHHn,-2594;3238
3149,5399,PHJ,eJD2,2523,9;F,5790
3150,5789,B5omm,XLwnV,-392,xeP0SrvN;AP76LUVz;xg95aWqT,5705;-6598;6275
3151,-4009,qz,7c0bdg,-1425,4q6fGO,2114;869;-5566
3152,-3984,AQfijLYS,2VeGJ,-9827,Ic;6q;fC,-1196;7919
3153,8237,mFGsZlX8q,4,9134,fiBL,-7568;-9725;-1225
3154,8938,nAedg,SWQ8hU3lY,7569,io3JEn,-3680
3155,-8915,TOvGYrp8U,00QZ,6690,ql,2283
3156,1620,L,38T,-268,wcfZ;pEWz,2604;6003;1749
3157,-502,gmYYIIpdUI,Gz7Xv5L,1252,D36Udq;IBaYjw,181;4074;3085
3158,-201,pSekQ,euWu,-7862,ZeeFUeq2u;kupOzKDQc,3096;1015
3159,-969,R,aX6EoG397r,6678,tbvPb,2489;5515
3160,-1952,uk,vBd,-1016,tS;5l,-7383;7409;-4893
3161,-6638,CYr7,dxIAtoooj,-6512,E;X;w,-2534;1290
3162,3853,h7z,Pi6,-2947,nuoeBO4ps;jnQH7lKK1;N9iFe7GAe,-434;-6062
3163,4132,q6TK2qXPlf,Xxf6mCPR,-3352,pxjuIojWv,-2157;3805
3164,-63,hJUY,CDn8jHlQQv,-1441,KbPRtj,-5665;6445;-952
3165,6749,0EZG,bnDobPg,-4814,iG6opEgNp6;ifMlUHKo6x,3116
3166,4071,0iH37NixeL,S,-8753,yb;qe;gZ,-2535
3167,-4714,G,b8Gtuqqyl5,-9457,MV23fnuu;ypYYqHkw,-8607;5831
3168,8680,Ohqk3rt,ZDx2mjj,-9894,F;C,-6731;2792;-5423
3169,-1796,tj,Xz1q,-392,G;r,1728;-3104;-1419
3170,-9025,YYq,UTZYxOfC,3560,7HpMLa1j;kAMr6dyo;D6KBJPdf,3179
3171,-8537,NG,dD7O,-5213,GFoL82fZr9,468;3861
3172,9341,HgOFALqKKS,1FdgkF2HL0,-4035,qWCL;fdBM;XxMi,-8165;1466;-6020
3173,-2079,yMndtxyg8,bDd,-6876,M;I,7280
3174,7523,9OCiLS9Ej5,KDGoNDVM,1578,oguy1zmu,-4117;-3980
3175,8871,ErPf7wR,5,-9185,26WT,-7357;8382;80
3176,3920,bQR,byp,2664,QI9,-9059
3177,3201,FKjtil,aUxTf,-1687,TjdMAU9Xv;SAgLB6VRy,-4276;-3475;-8614
3178,4605,pa,Rkq,-3237,DaPEqE,-9023
3179,-3800,XO4waZ,Z,6576,nHPjQsSzVa;9lHqualdNM,-4270;4027
3180,-9761,9dOz2Z4QqP,4YXyQfsc4m,-1234,QMALiINAm;Nx9eKA2OU;EEqWGOmkL,-2229;7788;1529
3181,-6254,MrivU,zyWU,-8026,W,-1050;-4488
3182,8536,65W1ISZk,HupBA39dm,-5803,KMF22tCLng,8159;737
3183,-9926,IYkek59,uQeHi8,-5619,XxlIiYXNND,-5452;-1170;-7853
3184,3647,GGLsk,CE4uxzh,8032,NFW2,-1230
3185,3624,poG1u0M,lFnhDZg,7362,IKZuPL7ZST;pD7kyYLukN;h9MBSlAC0F,7772
3186,8236,KHhWFpR,cwc,-346,7uDD6qCj,9127;8697;1026
3187,7912,JF19g,OwsS,-7021,DL3;VkS,5401;2671;9320
3188,6694,kYgGK,tghmZ,-7709,AzgmOUWk;D9nYwdbv;e5iAHSrl,-9556;-1889;8990
3189,6771,NoqsvGbbzO,OsKuPML,-5810,ERC;IOx,5153
3190,1452,HgxIKMjXPV,I7OE,-6040,AddguowdM6;Zy7pFEmFy5,-8381;1442;6781
3191,-6373,8LA,O0avpj,3578,timwOD;hx2WYP;Sh7PBN,-1466;482;-4663
3192,-3371,Fr,w,472,lf9W;GrVd;qJVD,652;-5248
3193,3184,TxGMO8,KtH,-1527,Pr6ju4x6;yybuNC3S;iNESKr9i,-9534;26;-8983
3194,-4670,YMyxyQ,IL,3909,MsqPKoR;0fYfaqL,-6444
3195,3405,q,UD1N,8839,7ljKC9GXc;aUl2G4c6y;7avF4YVpG,-8262
3196,7631,ocuPx,FN70,-3132,Wv7lj;Khcsh,5636;2761;5566
3197,-3958,XXKc,8RL1j,-7763,qfvzwMSC,4744;-5948
3198,9961,CQnA0TeP,n,-6167,AqFE8Hv5,-5684;2153
3199,1352,kxWk,D1M,4297,QfEkIg2;L02jv29,-5917
3200,-9596,Tl,8h9WvHSWd,-5312,0lzckKHVW;x1t7sBAV9,-3098
3201,5821,4Xr,B,7859,jOzj;T8Af,3616;-8317;-926
3202,-421,BMLFgGs,XJKHzMdg,-5396,Dze;wl5;0kY,-9187
3203,-8528,pCf82KCQj,OPcmWW0G,-2638,miJwys;FwWbxf;YbnvdQ,-4717;5505;-4835
3204,-7985,voCbgG,uK8,-2749,sG9Wp,1547;-3504
3205,2466,t1iQm0,hbQV,3447,kb;DY;h0,-8005;-2069;-9528
3206,194,oxyKaanqu,zUh7cWVIb,-1005,31L0IgQPIn,-828;-4310;-3309
3207,-3911,wkfn,Gk,-8723,Dy;Fr,-165
3208,-4040,G2tMzGwm,rIe8Cb81,6411,PZS,2380;3244
3209,-838,LW18xI,lp7714YA,5645,QWeotb2tt;RO2nKwvwi,9388;9353
3210,8787,6IF0hD,uwXlciKNI,7323,2LotHL5hYj;vJpGtAYEH8;sMgnYnNALF,-2916
3211,6374,e7Dycv,F5yxSicXPa,9593,SmiC58hOEF;o8szJL1ZL8;u3bpF1eSJs,-853;8831
3212,-8554,6584GOrB0U,70Tr,8615,klOpYILOml;o4r5BOnh42;G4Buu9pF3E,-5783;-5068;-2290
3213,-2205,bk,kqg0o10S,8205,kDbXZIbC9,5465
3214,9929,BeFOUTdh0,H5lyECOsX,-2252,ZA320;g6uxP;QMQDm,-9590;7045;1350
3215,2112,h,pf,5442,UY;bM,1382
3216,-9356,zeedTiweg,yvC9zpL,8439,lBBIsdeXn;6nYAjMeJn;qAdOcfnWq,-5513
3217,-8003,xHi,qkRGse,-5771,lW;0m,-5070
3218,-8715,rad7pj40Th,ilUKx,-2563,E0XhXdj,2881
3219,3209,he,WDBKjwi4eI,7872,sHUu;ixd1;Kk4i,-3885;4108
3220,-4481,1MhaTV,Gktvr0ni,-1982,oR2l;Z33d;RhvS,8533;-9108;-8684
3221,1060,K,EY8e,2519,ceXaT;30uFW,7291
3222,-9025,AyZdpj81mx,5af4LlGVA,-2318,jkgwlqC;Rbm2udE,-5945
3223,7040,qY7Uo5,eP,-1770,uNz,-3097;-6881;6958
3224,3034,z1ix,n2eA1CI,-5389,yILd0Gq;4Mem28w,7332;-7873
3225,-8068,kLPO7A6r,SdAwps1toy,-5507,MmxLCbsT5;YmfmyZT4P,9494;7672
3226,2497,K,X,2056,QVIUjE;mGUwVY;htLaZF,5738
3227,2507,bBbg,eQ9xGnizt,-2749,l3Km;l4C9;Zh53,-3723;5844
3228,-1289,8uYDey8,epMeq4I,9458,JfE;ND2,-2836;3607
